player,innings,runs,balls,fours,sixes,dismissals,average,strike_rate,boundary_rate,balls_bowled,runs_conceded,wickets,overs,economy,bowling_avg,bowling_strike_rate,batting_strength,bowling_strength,overall_strength
R Powell,23,365.0,249.0,22.0,28.0,20.0,18.25,146.58634538152612,0.20080321285140562,19.0,35.0,1.0,3.1,11.052631578947368,35.0,19.0,55.59196787148594,-2.8052631578947365,52.786704713591206
R Rampaul,12,51.0,50.0,3.0,2.0,5.0,10.2,102.0,0.1,270.0,319.0,17.0,45.0,7.088888888888889,18.764705882352942,15.882352941176471,37.38,6.385925925925926,43.76592592592593
R Ravindra,18,413.0,287.0,40.0,16.0,17.0,24.294117647058822,143.90243902439025,0.1951219512195122,12.0,7.0,0.0,2.0,3.5,7.0,12.0,56.89081779053085,-1.0333333333333334,55.85748445719752
R Sai Kishore,25,18.0,16.0,0.0,2.0,4.0,4.5,112.5,0.125,441.0,655.0,32.0,73.3,8.91156462585034,20.46875,13.78125,40.15,13.341043083900226,53.49104308390022
R Sanjay Yadav,1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,23.0,0.0,2.0,11.5,23.0,12.0,0.0,-3.433333333333333,-3.433333333333333
R Sathish,27,270.0,231.0,22.0,6.0,17.0,15.882352941176471,116.88311688311688,0.12121212121212122,139.0,233.0,6.0,23.1,10.057553956834532,38.833333333333336,23.166666666666668,44.84211866564807,-0.008633093525179571,44.833485572122896
R Sharma,44,66.0,75.0,5.0,3.0,13.0,5.076923076923077,88.0,0.10666666666666667,928.0,1100.0,42.0,154.4,7.112068965517242,26.19047619047619,22.095238095238095,33.66410256410256,18.875431034482755,52.53953359858532
R Shepherd,17,185.0,87.0,12.0,17.0,7.0,26.428571428571427,212.64367816091954,0.3333333333333333,210.0,416.0,12.0,35.0,11.885714285714286,34.666666666666664,17.5,82.0311986863711,2.4457142857142857,84.47691297208539
R Shukla,7,19.0,23.0,2.0,0.0,1.0,19.0,82.6086956521739,0.08695652173913043,123.0,217.0,7.0,20.3,10.585365853658537,31.0,17.571428571428573,34.721739130434784,0.33577235772357705,35.05751148815836
R Tewatia,90,1112.0,811.0,90.0,54.0,47.0,23.659574468085108,137.11467324291,0.17755856966707767,845.0,1117.0,36.0,140.5,7.931360946745562,31.02777777777778,23.47222222222222,58.44940315344859,15.629112426035503,74.07851557948409
R Vinay Kumar,104,310.0,274.0,21.0,9.0,27.0,11.481481481481481,113.13868613138686,0.10948905109489052,2138.0,3041.0,127.0,356.2,8.534144059869037,23.944881889763778,16.834645669291337,48.42397945390646,60.95163704396632,109.37561649787278
RA Bawa,3,19.0,18.0,1.0,0.0,2.0,9.5,105.55555555555556,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67777777777778,0.2,36.87777777777778
RA Jadeja,246,3260.0,2502.0,240.0,117.0,117.0,27.863247863247864,130.29576338928857,0.14268585131894485,4063.0,5242.0,179.0,677.1,7.741078021166626,29.28491620111732,22.69832402234637,65.98774518846461,87.18648781688407,153.1742330053487
RA Shaikh,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,1.0,11.0,11.0,6.0,0.1,-3.2666666666666666,-3.1666666666666665
RA Tripathi,98,2291.0,1662.0,229.0,85.0,88.0,26.03409090909091,137.8459687123947,0.18892900120336945,6.0,12.0,0.0,1.0,12.0,12.0,6.0,56.54600700142216,-3.5666666666666664,52.97934033475549
RD Chahar,78,129.0,124.0,13.0,5.0,15.0,8.6,104.03225806451613,0.14516129032258066,1671.0,2174.0,76.0,278.3,7.806104129263914,28.605263157894736,21.986842105263158,43.85290322580646,35.66726511071215,79.52016833651861
RD Gaikwad,70,2502.0,1820.0,231.0,95.0,62.0,40.354838709677416,137.47252747252747,0.17912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.76611130804679,0.2,61.96611130804679
RD Rickelton,14,388.0,257.0,47.0,17.0,13.0,29.846153846153847,150.9727626459144,0.2490272373540856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.31083507931758,0.2,62.51083507931758
RE Levi,6,83.0,73.0,10.0,4.0,6.0,13.833333333333334,113.6986301369863,0.1917808219178082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47853881278538,0.2,43.67853881278538
RE van der Merwe,21,159.0,141.0,11.0,8.0,11.0,14.454545454545455,112.76595744680851,0.1347517730496454,443.0,515.0,25.0,73.5,6.975169300225734,20.6,17.72,43.30664087685364,10.418735891647854,53.7253767685015
RG More,2,2.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,35.0,63.0,1.0,5.5,10.8,63.0,35.0,31.0,-2.7342857142857144,28.265714285714285
RG Sharma,266,7048.0,5337.0,640.0,303.0,236.0,29.864406779661017,132.05920929361065,0.17669102492036726,339.0,462.0,16.0,56.3,8.176991150442477,28.875,21.1875,58.097345998354946,5.556342182890855,63.6536881812458
RJ Gleeson,3,2.0,2.0,0.0,0.0,0.0,2.0,100.0,0.0,69.0,111.0,2.0,11.3,9.652173913043478,55.5,34.5,31.1,-1.8898550724637684,29.210144927536234
RJ Harris,37,117.0,112.0,6.0,3.0,12.0,9.75,104.46428571428571,0.08035714285714286,833.0,1085.0,47.0,138.5,7.815126050420168,23.085106382978722,17.72340425531915,39.34642857142857,21.16674669867947,60.513175270108036
RJ Peterson,5,32.0,30.0,3.0,1.0,3.0,10.666666666666666,106.66666666666667,0.13333333333333333,48.0,70.0,3.0,8.0,8.75,23.333333333333332,16.0,39.13333333333333,-1.1125,38.020833333333336
RJ Quiney,7,103.0,102.0,12.0,3.0,7.0,14.714285714285714,100.98039215686275,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.121008403361344,0.2,39.32100840336135
RJW Topley,6,3.0,6.0,0.0,0.0,0.0,3.0,50.0,0.0,120.0,222.0,5.0,20.0,11.1,44.4,24.0,16.8,-0.8216666666666663,15.978333333333335
RK Bhui,4,10.0,26.0,0.0,0.0,4.0,2.5,38.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.538461538461538,0.2,12.738461538461538
RK Singh,51,1099.0,757.0,87.0,56.0,36.0,30.52777777777778,145.1783355350066,0.18890356671070013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.042683105827095,0.2,61.2426831058271
RM Patidar,38,1111.0,720.0,76.0,68.0,36.0,30.86111111111111,154.30555555555554,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.83611111111111,0.2,63.03611111111111
RN ten Doeschate,23,326.0,235.0,26.0,15.0,14.0,23.285714285714285,138.72340425531914,0.17446808510638298,78.0,94.0,3.0,13.0,7.230769230769231,31.333333333333332,26.0,55.32066869300912,-0.6615384615384614,54.659130231470655
RP Meredith,18,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,621.0,21.0,65.0,9.553846153846154,29.571428571428573,18.571428571428573,1.8,7.644615384615385,9.444615384615386
RP Singh,82,52.0,76.0,2.0,1.0,14.0,3.7142857142857144,68.42105263157895,0.039473684210526314,1788.0,2417.0,100.0,298.0,8.110738255033556,24.17,17.88,29.601503759398494,47.57796420581655,77.17946796521504
RR Bhatkal,1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,35.0,0.0,2.0,17.5,35.0,12.0,0.0,-5.233333333333333,-5.233333333333333
RR Bose,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,2.0,12.0,24.0,12.0,0.1,-3.583333333333333,-3.483333333333333
RR Pant,123,3566.0,2417.0,321.0,170.0,104.0,34.28846153846154,147.53827058336782,0.20314439387670666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.93975366792909,0.2,64.13975366792909
RR Powar,26,67.0,64.0,6.0,1.0,3.0,22.333333333333332,104.6875,0.109375,427.0,538.0,15.0,71.1,7.559718969555035,35.86666666666667,28.466666666666665,44.827083333333334,5.239110070257611,50.066193403590944
RR Raje,10,20.0,18.0,1.0,1.0,1.0,20.0,111.11111111111111,0.1111111111111111,140.0,214.0,7.0,23.2,9.171428571428573,30.571428571428573,20.0,44.455555555555556,0.7585714285714282,45.214126984126985
RR Rossouw,22,473.0,308.0,45.0,25.0,20.0,23.65,153.57142857142858,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.27688311688313,0.2,60.47688311688313
RR Sarwan,4,73.0,75.0,6.0,1.0,4.0,18.25,97.33333333333333,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36666666666667,0.2,38.56666666666667
RS Bopara,24,531.0,453.0,39.0,16.0,18.0,29.5,117.21854304635761,0.12141280353200883,206.0,301.0,13.0,34.2,8.766990291262136,23.153846153846153,15.846153846153847,49.99381898454745,3.88252427184466,53.87634325639211
RS Gavaskar,2,2.0,8.0,0.0,0.0,1.0,2.0,25.0,0.0,6.0,8.0,0.0,1.0,8.0,8.0,6.0,8.4,-2.3666666666666667,6.033333333333333
RS Hangargekar,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,60.0,3.0,6.1,9.72972972972973,20.0,12.333333333333334,0.2,-1.4027027027027026,-1.2027027027027026
RS Sodhi,1,4.0,2.0,1.0,0.0,0.0,4.0,200.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.69999999999999,0.2,71.89999999999999
RT Ponting,9,91.0,128.0,5.0,2.0,9.0,10.11111111111111,71.09375,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.466319444444444,0.2,26.666319444444444
RV Gomez,13,50.0,51.0,5.0,1.0,5.0,10.0,98.03921568627452,0.11764705882352941,96.0,130.0,6.0,16.0,8.125,21.666666666666668,16.0,36.56470588235294,0.575,37.13970588235294
RV Patel,7,80.0,73.0,6.0,2.0,5.0,16.0,109.58904109589041,0.1095890410958904,18.0,22.0,0.0,3.0,7.333333333333333,22.0,18.0,41.66849315068493,-2.1888888888888887,39.47960426179604
RV Uthappa,197,4954.0,3801.0,481.0,182.0,180.0,27.522222222222222,130.33412259931598,0.17442778216258878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29768131193546,0.2,55.497681311935466
RW Price,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,0.0,3.0,11.0,33.0,18.0,0.1,-3.2888888888888888,-3.1888888888888887
Rahmanullah Gurbaz,18,363.0,269.0,34.0,22.0,17.0,21.352941176470587,134.9442379182156,0.20817843866171004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.28801661928712,0.2,53.48801661928712
Ramandeep Singh,21,217.0,137.0,9.0,17.0,11.0,19.727272727272727,158.3941605839416,0.1897810218978102,40.0,64.0,6.0,6.4,9.6,10.666666666666666,6.666666666666667,60.20477770404778,0.1500000000000001,60.35477770404778
Rashid Khan,136,585.0,365.0,41.0,41.0,42.0,13.928571428571429,160.27397260273972,0.22465753424657534,3202.0,3863.0,166.0,533.4,7.238600874453467,23.271084337349397,19.289156626506024,67.546771037182,80.83878825733916,148.38555929452116
Rasikh Salam,13,40.0,40.0,5.0,0.0,5.0,8.0,100.0,0.125,233.0,412.0,10.0,38.5,10.609442060085836,41.2,23.3,36.5,1.8257510729613735,38.325751072961374
Ravi Bishnoi,76,45.0,66.0,2.0,2.0,10.0,4.5,68.18181818181819,0.06060606060606061,1638.0,2263.0,77.0,273.0,8.28937728937729,29.38961038961039,21.272727272727273,30.06666666666667,36.02258852258852,66.0892551892552
S Anirudha,12,136.0,113.0,9.0,7.0,8.0,17.0,120.35398230088495,0.1415929203539823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.13805309734512,0.2,46.338053097345124
S Aravind,38,59.0,57.0,7.0,0.0,3.0,19.666666666666668,103.50877192982456,0.12280701754385964,761.0,1057.0,48.0,126.5,8.33377135348226,22.020833333333332,15.854166666666666,44.87543859649122,21.512483574244417,66.38792217073564
S Badree,12,13.0,23.0,0.0,0.0,5.0,2.6,56.52173913043478,0.0,258.0,329.0,11.0,43.0,7.651162790697675,29.90909090909091,23.454545454545453,18.696521739130432,3.2131782945736433,21.909700033704077
S Badrinath,65,1441.0,1212.0,154.0,28.0,47.0,30.659574468085108,118.89438943894389,0.15016501650165018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.73544694895021,0.2,52.935446948950215
S Chanderpaul,3,25.0,31.0,4.0,0.0,3.0,8.333333333333334,80.64516129032258,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.10752688172043,0.2,30.307526881720428
S Dhawan,221,6769.0,5326.0,768.0,153.0,193.0,35.07253886010363,127.09350356740518,0.17292527224934284,48.0,72.0,4.0,8.0,9.0,18.0,12.0,58.415572059249854,-0.683333333333333,57.732238725916524
S Dube,76,1859.0,1294.0,108.0,122.0,61.0,30.475409836065573,143.6630602782071,0.1777434312210201,124.0,223.0,6.0,20.4,10.79032258064516,37.166666666666664,20.666666666666668,60.34395064230876,-0.22741935483870943,60.11653128747005
S Gopal,51,180.0,169.0,19.0,2.0,14.0,12.857142857142858,106.50887573964496,0.1242603550295858,992.0,1358.0,53.0,165.2,8.213709677419354,25.62264150943396,18.71698113207547,43.28072696534235,24.04657258064516,67.32729954598751
S Joseph,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.0,0.0,4.3,11.333333333333334,51.0,27.0,0.1,-3.3925925925925924,-3.2925925925925923
S Kaul,55,20.0,36.0,1.0,0.0,4.0,5.0,55.55555555555556,0.027777777777777776,1215.0,1772.0,63.0,202.3,8.750617283950618,28.126984126984127,19.285714285714285,24.322222222222226,28.885185185185186,53.207407407407416
S Kaushik,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,205.0,304.0,6.0,34.1,8.897560975609757,50.666666666666664,34.166666666666664,0.9,0.3365853658536584,1.2365853658536583
S Ladda,9,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,139.0,225.0,5.0,23.1,9.712230215827338,45.0,27.8,0.8,-0.406474820143885,0.39352517985611507
S Lamichhane,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0,297.0,14.0,35.0,8.485714285714286,21.214285714285715,15.0,0.8,4.467619047619047,5.267619047619047
S Midhun,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,0.0,2.0,14.5,29.0,12.0,0.1,-4.333333333333333,-4.233333333333333
S Nadeem,71,39.0,87.0,2.0,0.0,14.0,2.7857142857142856,44.827586206896555,0.022988505747126436,1419.0,1800.0,54.0,236.3,7.6109936575052854,33.333333333333336,26.27777777777778,20.72233169129721,24.72431289640592,45.44664458770313
S Narwal,7,37.0,27.0,6.0,0.0,3.0,12.333333333333334,137.03703703703704,0.2222222222222222,106.0,203.0,6.0,17.4,11.490566037735848,33.833333333333336,17.666666666666668,50.88888888888888,-0.43584905660377316,50.45303983228511
S Rana,8,91.0,81.0,9.0,1.0,4.0,22.75,112.34567901234568,0.12345679012345678,16.0,18.0,0.0,2.4,6.75,18.0,16.0,45.672839506172835,-2.0124999999999997,43.66033950617283
S Randiv,8,2.0,4.0,0.0,0.0,1.0,2.0,50.0,0.0,174.0,223.0,8.0,29.0,7.689655172413793,27.875,21.75,16.5,1.702298850574713,18.202298850574714
S Sandeep Warrier,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,257.0,8.0,28.2,9.070588235294117,32.125,21.25,1.0,1.2882352941176471,2.288235294117647
S Sohal,20,368.0,292.0,34.0,18.0,20.0,18.4,126.02739726027397,0.1780821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.729863013698626,0.2,48.92986301369863
S Sreesanth,44,34.0,55.0,6.0,0.0,4.0,8.5,61.81818181818182,0.10909090909090909,903.0,1221.0,43.0,150.3,8.112956810631228,28.3953488372093,21.0,28.12727272727273,19.07563676633444,47.202909493607166
S Sriram,2,31.0,36.0,3.0,0.0,2.0,15.5,86.11111111111111,0.08333333333333333,18.0,49.0,0.0,3.0,16.333333333333332,49.0,18.0,33.699999999999996,-4.888888888888888,28.811111111111106
S Tyagi,14,3.0,4.0,0.0,0.0,0.0,3.0,75.0,0.0,212.0,304.0,6.0,35.2,8.60377358490566,50.666666666666664,35.333333333333336,25.099999999999998,0.4245283018867926,25.52452830188679
S Vidyut,8,145.0,109.0,21.0,3.0,8.0,18.125,133.0275229357798,0.22018348623853212,12.0,22.0,1.0,2.0,11.0,22.0,12.0,51.56192660550459,-2.783333333333333,48.77859327217126
SA Abbott,3,22.0,18.0,1.0,2.0,3.0,7.333333333333333,122.22222222222223,0.16666666666666666,54.0,104.0,1.0,9.0,11.555555555555555,104.0,54.0,42.93333333333333,-2.962962962962963,39.97037037037037
SA Asnodkar,19,423.0,339.0,56.0,10.0,19.0,22.263157894736842,124.77876106194691,0.19469026548672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.23269678621332,0.2,50.43269678621332
SA Yadav,152,4311.0,2901.0,454.0,168.0,124.0,34.766129032258064,148.6039296794209,0.21440882454326093,6.0,8.0,0.0,1.0,8.0,8.0,6.0,65.57580700759472,-2.3666666666666667,63.20914034092805
SB Bangar,10,49.0,58.0,1.0,3.0,6.0,8.166666666666666,84.48275862068965,0.06896551724137931,150.0,221.0,6.0,25.0,8.84,36.833333333333336,25.0,30.390804597701145,0.3560000000000003,30.746804597701146
SB Dubey,11,139.0,85.0,9.0,10.0,6.0,23.166666666666668,163.52941176470588,0.2235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.29607843137254,0.2,63.496078431372545
SB Jakati,57,28.0,29.0,3.0,0.0,1.0,28.0,96.55172413793103,0.10344827586206896,1087.0,1474.0,50.0,181.1,8.136154553817848,29.48,21.74,47.834482758620695,22.568353265869366,70.40283602449006
SB Joshi,4,6.0,14.0,0.0,0.0,2.0,3.0,42.857142857142854,0.0,55.0,82.0,1.0,9.1,8.945454545454545,82.0,55.0,14.257142857142856,-2.18,12.077142857142857
SB Styris,12,131.0,133.0,10.0,3.0,7.0,18.714285714285715,98.49624060150376,0.09774436090225563,216.0,278.0,9.0,36.0,7.722222222222222,30.88888888888889,24.0,39.48947368421053,2.191666666666667,41.6811403508772
SB Wagh,8,2.0,3.0,0.0,0.0,2.0,1.0,66.66666666666667,0.0,102.0,147.0,5.0,17.0,8.647058823529411,29.4,20.4,21.0,-0.08431372549019574,20.915686274509806
SC Ganguly,57,1349.0,1263.0,137.0,42.0,53.0,25.452830188679247,106.8091844813935,0.1417260490894695,277.0,370.0,12.0,46.1,8.014440433212997,30.833333333333332,23.083333333333332,45.45840840167914,3.604332129963899,49.06274053164304
SC Kuggeleijn,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,71.0,2.0,8.0,8.875,35.5,24.0,0.2,-1.6541666666666668,-1.4541666666666668
SD Chitnis,9,99.0,89.0,10.0,2.0,7.0,14.142857142857142,111.23595505617978,0.1348314606741573,36.0,62.0,2.0,6.0,10.333333333333334,31.0,18.0,41.92455858747994,-2.088888888888889,39.835669698591055
SD Hope,9,183.0,122.0,12.0,12.0,8.0,22.875,150.0,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.1844262295082,0.2,58.3844262295082
SD Lad,1,15.0,13.0,1.0,1.0,1.0,15.0,115.38461538461539,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69230769230769,0.2,43.892307692307696
SE Bond,8,1.0,2.0,0.0,0.0,1.0,1.0,50.0,0.0,186.0,225.0,9.0,31.0,7.258064516129032,25.0,20.666666666666668,16.1,2.3322580645161293,18.43225806451613
SE Marsh,69,2489.0,1871.0,269.0,78.0,63.0,39.507936507936506,133.0304649919829,0.18546231961517906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.02156049307306,0.2,60.22156049307306
SE Rutherford,20,397.0,289.0,25.0,26.0,16.0,24.8125,137.37024221453288,0.17647058823529413,41.0,60.0,1.0,6.5,8.78048780487805,60.0,41.0,55.06548442906574,-2.129268292682927,52.93621613638281
SH Johnson,9,8.0,11.0,1.0,0.0,0.0,8.0,72.72727272727273,0.09090909090909091,164.0,289.0,5.0,27.2,10.573170731707318,57.8,32.8,27.736363636363635,-0.6658536585365857,27.070509977827047
SJ Srivastava,14,5.0,5.0,0.0,0.0,1.0,5.0,100.0,0.0,283.0,444.0,15.0,47.1,9.413427561837457,29.6,18.866666666666667,33.3,4.686572438162544,37.98657243816254
SK Raina,200,5536.0,4046.0,506.0,204.0,171.0,32.37426900584796,136.82649530400394,0.1754819574888779,908.0,1139.0,30.0,151.2,7.526431718061674,37.96666666666667,30.266666666666666,60.40729534331792,12.748678414096917,73.15597375741484
SK Rasheed,5,71.0,63.0,9.0,2.0,5.0,14.2,112.6984126984127,0.1746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.981587301587304,0.2,43.18158730158731
SK Trivedi,76,42.0,59.0,3.0,1.0,7.0,6.0,71.1864406779661,0.06779661016949153,1515.0,1944.0,73.0,252.3,7.699009900990099,26.63013698630137,20.753424657534246,32.011864406779665,34.19993399339934,66.211798400179
SK Warne,55,198.0,214.0,14.0,6.0,18.0,11.0,92.5233644859813,0.09345794392523364,1194.0,1465.0,60.0,199.0,7.36180904522613,24.416666666666668,19.9,37.726168224299066,27.801507537688444,65.52767576198751
SL Malinga,122,88.0,99.0,6.0,5.0,14.0,6.285714285714286,88.88888888888889,0.1111111111111111,2845.0,3486.0,188.0,474.1,7.351845342706502,18.54255319148936,15.132978723404255,42.2031746031746,91.8076625659051,134.0108371690797
SM Boland,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,56.0,3.0,7.0,8.0,18.666666666666668,14.0,0.2,-0.8857142857142857,-0.6857142857142857
SM Curran,64,997.0,731.0,85.0,41.0,40.0,24.925,136.38850889192886,0.17236662106703146,1260.0,2059.0,63.0,210.0,9.804761904761905,32.682539682539684,20.0,56.73388508891929,28.56857142857143,85.30245651749073
SM Harwood,3,9.0,14.0,0.0,0.0,0.0,9.0,64.28571428571429,0.0,60.0,74.0,3.0,10.0,7.4,24.666666666666668,20.0,23.18571428571429,-0.7100000000000002,22.47571428571429
SM Katich,11,241.0,186.0,26.0,8.0,10.0,24.1,129.56989247311827,0.1827956989247312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.266881720430106,0.2,52.46688172043011
SM Pollock,13,147.0,111.0,12.0,8.0,8.0,18.375,132.43243243243242,0.18018018018018017,276.0,307.0,13.0,46.0,6.673913043478261,23.615384615384617,21.23076923076923,51.18333333333333,4.507246376811595,55.690579710144924
SMSM Senanayake,8,10.0,17.0,0.0,0.0,1.0,10.0,58.8235294117647,0.0,192.0,211.0,9.0,32.0,6.59375,23.444444444444443,21.333333333333332,22.34705882352941,2.53125,24.87830882352941
SN Khan,36,585.0,448.0,63.0,14.0,26.0,22.5,130.58035714285714,0.171875,2.0,6.0,0.0,0.2,18.0,6.0,2.0,52.61160714285714,-5.3,47.31160714285714
SN Thakur,103,325.0,233.0,30.0,13.0,27.0,12.037037037037036,139.48497854077254,0.18454935622317598,2081.0,3284.0,115.0,346.5,9.468524747717444,28.556521739130435,18.095652173913045,57.951295501510096,54.67049495434887,112.62179045585896
SO Hetmyer,78,1488.0,980.0,94.0,93.0,51.0,29.176470588235293,151.83673469387756,0.19081632653061226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.737935174069634,0.2,63.937935174069636
SP Fleming,10,196.0,165.0,27.0,3.0,9.0,21.77777777777778,118.78787878787878,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08383838383839,0.2,48.28383838383839
SP Goswami,21,293.0,295.0,32.0,3.0,20.0,14.65,99.32203389830508,0.11864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.129491525423724,0.2,38.32949152542373
SP Jackson,8,61.0,57.0,5.0,1.0,6.0,10.166666666666666,107.01754385964912,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.477192982456145,0.2,38.67719298245615
SP Narine,188,1780.0,1069.0,189.0,116.0,99.0,17.97979797979798,166.510757717493,0.2853133769878391,4357.0,5029.0,212.0,726.1,6.925407390406243,23.721698113207548,20.55188679245283,71.75141404692387,103.93210924948359,175.68352329640746
SPD Smith,93,2495.0,1945.0,226.0,60.0,72.0,34.65277777777778,128.2776349614396,0.14704370179948587,2.0,5.0,0.0,0.2,15.0,5.0,2.0,57.38527563553271,-4.4,52.98527563553271
SR Tendulkar,78,2334.0,1948.0,296.0,29.0,69.0,33.82608695652174,119.81519507186859,0.1668377823408624,36.0,59.0,0.0,6.0,9.833333333333334,59.0,36.0,53.711748950986525,-2.9444444444444446,50.76730450654208
SR Watson,145,3880.0,2813.0,377.0,190.0,126.0,30.793650793650794,137.93103448275863,0.20156416637042304,2042.0,2742.0,107.0,340.2,8.056807051909892,25.626168224299064,19.08411214953271,59.62805398969636,51.09343780607248,110.72149179576884
SS Agarwal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0,1.0,4.0,10.5,42.0,24.0,0.1,-2.6416666666666666,-2.5416666666666665
SS Cottrell,6,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,177.0,6.0,20.0,8.85,29.5,20.0,0.5,0.3550000000000002,0.8550000000000002
SS Iyer,131,3735.0,2800.0,315.0,152.0,110.0,33.95454545454545,133.39285714285714,0.1667857142857143,6.0,7.0,0.0,1.0,7.0,7.0,6.0,59.03538961038961,-2.066666666666667,56.96872294372294
SS Mundhe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,0.1,-1.2666666666666664,-1.1666666666666663
SS Prabhudessai,10,126.0,106.0,11.0,4.0,10.0,12.6,118.86792452830188,0.14150943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.530566037735845,0.2,43.73056603773585
SS Sarkar,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,1.0,4.1,8.16,34.0,25.0,0.2,-1.94,-1.74
SS Shaikh,1,6.0,7.0,1.0,0.0,1.0,6.0,85.71428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.97142857142857,0.2,31.17142857142857
SS Tiwary,73,1494.0,1244.0,111.0,50.0,52.0,28.73076923076923,120.09646302250803,0.12942122186495178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.20967103635913,0.2,52.409671036359136
SSB Magala,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,52.0,1.0,6.0,8.666666666666666,52.0,36.0,0.2,-2.094444444444444,-1.8944444444444442
ST Jayasuriya,30,768.0,532.0,84.0,39.0,28.0,27.428571428571427,144.3609022556391,0.231203007518797,294.0,396.0,16.0,49.0,8.081632653061224,24.75,18.375,59.10375939849624,5.586394557823129,64.69015395631936
STR Binny,86,880.0,683.0,66.0,35.0,46.0,19.130434782608695,128.84333821376282,0.1478770131771596,595.0,763.0,28.0,99.1,7.694117647058823,27.25,21.25,53.26271564071551,11.701176470588235,64.96389211130375
SV Samson,171,4704.0,3383.0,379.0,219.0,152.0,30.94736842105263,139.04818208690511,0.17676618386047888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.52872567170216,0.2,59.728725671702165
SW Billings,27,503.0,388.0,40.0,20.0,26.0,19.346153846153847,129.63917525773195,0.15463917525773196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.82299762093577,0.2,50.022997620935776
SW Tait,21,23.0,26.0,1.0,1.0,3.0,7.666666666666667,88.46153846153847,0.07692307692307693,482.0,668.0,26.0,80.2,8.315352697095436,25.692307692307693,18.53846153846154,32.94358974358975,10.516182572614108,43.45977231620385
